post_id,user_id,liked_at,inspired_at,viewed_at,rating_percent,rated_at,category_id,category_name,following,rating_count,share_count_x,thumbnail_url,upvote_count,username,video_link,view_count,role,post_count,following_count,follower_count,similarity_score
36,1,1,1,1,0.0,1,2,Vible,False,0.015151515151515152,0,https://video-cdn.socialverseapp.com/kinha_c42317f8-40dc-4277-aa52-0e40f0d37984.0000002.jpg,0.6633663366336634,kinha,https://video-cdn.socialverseapp.com/kinha_c42317f8-40dc-4277-aa52-0e40f0d37984.mp4,0.02968036529680365,A,947,17,47,0.9916336365051408
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_abbeb2cd-db47-4b2d-a757-a7e53471722f.0000002.jpg,0.15841584158415842,kinha,https://video-cdn.socialverseapp.com/kinha_abbeb2cd-db47-4b2d-a757-a7e53471722f.mp4,0.21689497716894976,A,947,17,47,0.991201145686945
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_c24bbf2e-0117-492d-86fb-b5390c23695d.0000002.jpg,0.32673267326732675,kinha,https://video-cdn.socialverseapp.com/kinha_c24bbf2e-0117-492d-86fb-b5390c23695d.mp4,0.11187214611872145,A,947,17,47,0.9985204256099177
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_4b413a5b-f965-4c6e-9063-bdd77c63ad46.0000002.jpg,0.4653465346534653,kinha,https://video-cdn.socialverseapp.com/kinha_4b413a5b-f965-4c6e-9063-bdd77c63ad46.mp4,0.2054794520547945,A,947,17,47,0.9996541134127335
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_bbc906eb-ee05-47bf-a4ce-64eee9d3e01d.0000002.jpg,0.39603960396039606,kinha,https://video-cdn.socialverseapp.com/kinha_bbc906eb-ee05-47bf-a4ce-64eee9d3e01d.mp4,0.1643835616438356,A,947,17,47,0.9998987531326047
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_9a17ab94-ab59-43b8-8f84-b42504865804.0000002.jpg,0.7128712871287128,kinha,https://video-cdn.socialverseapp.com/kinha_9a17ab94-ab59-43b8-8f84-b42504865804.mp4,0.1872146118721461,A,947,17,47,0.9912550695569587
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_327ea05c-7a65-4540-bd42-6e3e566196e4.0000002.jpg,0.0495049504950495,kinha,https://video-cdn.socialverseapp.com/kinha_327ea05c-7a65-4540-bd42-6e3e566196e4.mp4,0.04337899543378995,A,947,17,47,0.9770928825410562
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_b8791944-ef3e-4e08-835f-34a12d770ad6.0000002.jpg,0.25742574257425743,kinha,https://video-cdn.socialverseapp.com/kinha_b8791944-ef3e-4e08-835f-34a12d770ad6.mp4,0.13013698630136986,A,947,17,47,0.9843806643055428
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_9ff64616-b136-46ad-b327-9b6bdaec2532.0000002.jpg,0.2376237623762376,kinha,https://video-cdn.socialverseapp.com/kinha_9ff64616-b136-46ad-b327-9b6bdaec2532.mp4,0.182648401826484,A,947,17,47,0.9843164257172923
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_24c0dbb6-703c-4520-9866-114d49461f89.0000002.jpg,0.11881188118811882,kinha,https://video-cdn.socialverseapp.com/kinha_24c0dbb6-703c-4520-9866-114d49461f89.mp4,0.1780821917808219,A,947,17,47,0.9807485090895471
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_5bd455de-3d82-4307-87c5-fd5d26019560.0000002.jpg,0.198019801980198,kinha,https://video-cdn.socialverseapp.com/kinha_5bd455de-3d82-4307-87c5-fd5d26019560.mp4,0.0091324200913242,A,947,17,47,0.9812891657784254
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_ec44fbd6-0750-4af4-83f8-d21a78aa8fd6.0000002.jpg,0.5643564356435643,kinha,https://video-cdn.socialverseapp.com/kinha_ec44fbd6-0750-4af4-83f8-d21a78aa8fd6.mp4,0.1735159817351598,A,947,17,47,0.9919294046344519
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_fbb3eace-4c7f-4851-93e2-0978616913a1.0000002.jpg,0.26732673267326734,kinha,https://video-cdn.socialverseapp.com/kinha_fbb3eace-4c7f-4851-93e2-0978616913a1.mp4,0.182648401826484,A,947,17,47,0.9851377785590296
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_cd9f2394-463b-4cc3-ba94-e0a1bf48ed42.0000002.jpg,0.0,kinha,https://video-cdn.socialverseapp.com/kinha_cd9f2394-463b-4cc3-ba94-e0a1bf48ed42.mp4,0.17123287671232876,A,947,17,47,0.9767728806538757
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_cbc2c77c-bab8-4265-9262-01ba9a012845.0000002.jpg,0.09900990099009901,kinha,https://video-cdn.socialverseapp.com/kinha_cbc2c77c-bab8-4265-9262-01ba9a012845.mp4,0.1141552511415525,A,947,17,47,0.9795115566121073
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_8b791cae-c3ec-4933-9332-586c6de89dea.0000002.jpg,0.18811881188118812,kinha,https://video-cdn.socialverseapp.com/kinha_8b791cae-c3ec-4933-9332-586c6de89dea.mp4,0.18036529680365296,A,947,17,47,0.9828738179327418
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_4d8b31d8-d5fe-4f64-9878-e60cc976f9cc.0000002.jpg,0.06930693069306931,kinha,https://video-cdn.socialverseapp.com/kinha_4d8b31d8-d5fe-4f64-9878-e60cc976f9cc.mp4,0.1095890410958904,A,947,17,47,0.9785045415039823
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_5b676759-cba1-4020-b1c1-dceceec7d6af.0000002.jpg,0.5445544554455446,kinha,https://video-cdn.socialverseapp.com/kinha_5b676759-cba1-4020-b1c1-dceceec7d6af.mp4,0.11643835616438356,A,947,17,47,0.9910038096348853
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_ab588733-e8ac-4238-99ea-bafc7a588a06.0000002.jpg,0.15841584158415842,kinha,https://video-cdn.socialverseapp.com/kinha_ab588733-e8ac-4238-99ea-bafc7a588a06.mp4,0.136986301369863,A,947,17,47,0.9815881313238451
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_78c49318-fcd9-44dd-aca9-b5ebbc08a158.0000002.jpg,0.2772277227722772,kinha,https://video-cdn.socialverseapp.com/kinha_78c49318-fcd9-44dd-aca9-b5ebbc08a158.mp4,0.1187214611872146,A,947,17,47,0.9848046653930264
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,1,https://video-cdn.socialverseapp.com/kinha_c5f14e9b-a2a1-4330-8566-7c40fd7d9f3f.0000002.jpg,0.32673267326732675,kinha,https://video-cdn.socialverseapp.com/kinha_c5f14e9b-a2a1-4330-8566-7c40fd7d9f3f.mp4,0.0365296803652968,A,947,17,47,0.9851693717845517
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_cfb1c4f7-a328-4fc9-97fd-30aaf0294fb9.0000002.jpg,0.43564356435643564,kinha,https://video-cdn.socialverseapp.com/kinha_cfb1c4f7-a328-4fc9-97fd-30aaf0294fb9.mp4,0.1552511415525114,A,947,17,47,0.9890876006800228
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_07ca084e-a70d-4a0c-a0e1-257d82ef9f53.0000002.jpg,0.0198019801980198,kinha,https://video-cdn.socialverseapp.com/kinha_07ca084e-a70d-4a0c-a0e1-257d82ef9f53.mp4,0.0867579908675799,A,947,17,47,0.9766042855880174
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_26be3e26-0697-4bcd-9a27-116db681c909.0000002.jpg,0.48514851485148514,kinha,https://video-cdn.socialverseapp.com/kinha_26be3e26-0697-4bcd-9a27-116db681c909.mp4,0.21689497716894976,A,947,17,47,0.9906900432838385
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_0c41c477-22f7-47cd-bf7c-9296c80295c8.0000002.jpg,0.7029702970297029,kinha,https://video-cdn.socialverseapp.com/kinha_0c41c477-22f7-47cd-bf7c-9296c80295c8.mp4,0.1506849315068493,A,947,17,47,0.9917803956839841
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_d0935220-da13-47a5-b867-4c76a2e32e81.0000002.jpg,0.6237623762376238,kinha,https://video-cdn.socialverseapp.com/kinha_d0935220-da13-47a5-b867-4c76a2e32e81.mp4,0.1552511415525114,A,947,17,47,0.9957162559210836
